gene_id,Chr,Reads,TPM,Name,Product
BBFGCJEA_01850,ec_contig_16,57,4.20746,yciE,Protein YciE
BBFGCJEA_00548,ec_contig_7,90,4.20497,yigL,Pyridoxal phosphate phosphatase YigL
BBFGCJEA_03839,ec_contig_17,80,4.1932,livF,High-affinity branched-chain amino acid transport ATP-binding protein LivF
BBFGCJEA_01106,ec_contig_16,41,4.19234,,hypothetical protein
BBFGCJEA_01664,ec_contig_16,49,4.18673,hicB,Antitoxin HicB
BBFGCJEA_03493,ec_contig_17,54,4.18408,yqjF,Inner membrane protein YqjF
BBFGCJEA_00223,ec_contig_4,115,4.1825,epmB,L-lysine 2%2C3-aminomutase
BBFGCJEA_00989,ec_contig_11,124,4.18073,mrp,Iron-sulfur cluster carrier protein
BBFGCJEA_01919,ec_contig_16,194,4.1798,cvrA,K(+)/H(+) antiporter NhaP2
BBFGCJEA_02820,ec_contig_16,70,4.17815,,hypothetical protein
BBFGCJEA_03364,ec_contig_17,94,4.17305,yghE,Putative type II secretion system L-type protein YghE
BBFGCJEA_01975,ec_contig_16,123,4.15825,mnmA,tRNA-specific 2-thiouridylase MnmA
BBFGCJEA_02050,ec_contig_16,63,4.15825,yceJ,Cytochrome b561 
BBFGCJEA_02849,ec_contig_16,52,4.15825,,hypothetical protein
BBFGCJEA_03931,ec_contig_18,122,4.15825,mltA,Membrane-bound lytic murein transglycosylase A
BBFGCJEA_01500,ec_contig_16,170,4.15012,pntA,NAD(P) transhydrogenase subunit alpha
BBFGCJEA_01562,ec_contig_16,76,4.14009,rspR,HTH-type transcriptional repressor RspR
BBFGCJEA_01010,ec_contig_11,150,4.13985,gatC_1,PTS system galactitol-specific EIIC component
BBFGCJEA_00652,ec_contig_7,65,4.13704,,hypothetical protein
BBFGCJEA_01188,ec_contig_16,202,4.12422,uvrC,UvrABC system protein C
BBFGCJEA_01306,ec_contig_16,113,4.12178,dgcP,Diguanylate cyclase DgcP
BBFGCJEA_01068,ec_contig_11,34,4.11788,,hypothetical protein
BBFGCJEA_03646,ec_contig_17,96,4.11538,dusB,tRNA-dihydrouridine synthase B
BBFGCJEA_01281,ec_contig_16,88,4.11153,manY,PTS system mannose-specific EIIC component
BBFGCJEA_02446,ec_contig_16,169,4.10962,lnt,Apolipoprotein N-acyltransferase
BBFGCJEA_00751,ec_contig_11,83,4.10875,mlaA,Intermembrane phospholipid transport system lipoprotein MlaA
BBFGCJEA_02241,ec_contig_16,80,4.10692,artP,Arginine transport ATP-binding protein ArtP
BBFGCJEA_01864,ec_contig_16,184,4.10618,oppA,Periplasmic oligopeptide-binding protein OppA
BBFGCJEA_04359,ec_contig_18,94,4.1001,rhaR_4,HTH-type transcriptional activator RhaR
BBFGCJEA_00485,ec_contig_7,20,4.09008,,hypothetical protein
BBFGCJEA_03495,ec_contig_17,40,4.09008,yhaH,Inner membrane protein YhaH
BBFGCJEA_03772,ec_contig_17,74,4.08466,rpe_2,Ribulose-phosphate 3-epimerase
BBFGCJEA_02777,ec_contig_16,35,4.08053,,hypothetical protein
BBFGCJEA_03117,ec_contig_16,85,4.07829,deoC,Deoxyribose-phosphate aldolase
BBFGCJEA_01942,ec_contig_16,166,4.0764,pdeG,putative cyclic di-GMP phosphodiesterase PdeG
BBFGCJEA_02138,ec_contig_16,128,4.07339,rlmI,Ribosomal RNA large subunit methyltransferase I
BBFGCJEA_03290,ec_contig_17,96,4.07339,prfB,Peptide chain release factor RF2
BBFGCJEA_00020,ec_contig_15,378,4.07207,bcsC,Cellulose synthase operon protein C
BBFGCJEA_03576,ec_contig_17,137,4.06915,murA,UDP-N-acetylglucosamine 1-carboxyvinyltransferase MurA
BBFGCJEA_00364,ec_contig_7,101,4.06436,metAS,Homoserine O-succinyltransferase
BBFGCJEA_03999,ec_contig_18,114,4.06321,truD,tRNA pseudouridine synthase D
BBFGCJEA_03195,ec_contig_16,28,4.06155,,hypothetical protein
BBFGCJEA_02004,ec_contig_16,41,4.05925,,hypothetical protein
BBFGCJEA_01067,ec_contig_11,54,4.05805,glf_3,UDP-galactopyranose mutase
BBFGCJEA_00534,ec_contig_7,53,4.05621,rfaH,Transcription antitermination protein RfaH
BBFGCJEA_00581,ec_contig_7,117,4.0543,wecF,TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase
BBFGCJEA_01799,ec_contig_16,39,4.0543,pspC,Phage shock protein C
BBFGCJEA_02173,ec_contig_16,283,4.05322,pepN,Aminopeptidase N
BBFGCJEA_03082,ec_contig_16,122,4.03692,dnaJ,Chaperone protein DnaJ
BBFGCJEA_01238,ec_contig_16,109,4.03486,ruvB,Holliday junction branch migration complex subunit RuvB
BBFGCJEA_02230,ec_contig_16,75,4.03279,aqpZ,Aquaporin Z
BBFGCJEA_01353,ec_contig_16,159,4.0233,astD,N-succinylglutamate 5-semialdehyde dehydrogenase
BBFGCJEA_02447,ec_contig_16,105,4.00566,,IS5 family transposase IS5
BBFGCJEA_01779,ec_contig_16,78,4.00424,mpaA,Murein peptide amidase A
BBFGCJEA_02377,ec_contig_16,93,4.00053,sucD,Succinate--CoA ligase [ADP-forming] subunit alpha
BBFGCJEA_01125,ec_contig_16,16,3.99192,,hypothetical protein
BBFGCJEA_00569,ec_contig_7,79,3.9899,hemD,Uroporphyrinogen-III synthase
BBFGCJEA_02545,ec_contig_16,46,3.98499,aurI,Demethylluteothin O-methyltransferase
BBFGCJEA_04238,ec_contig_18,68,3.98255,purN,Phosphoribosylglycinamide formyltransferase
BBFGCJEA_04077,ec_contig_18,43,3.97344,stpA,DNA-binding protein StpA
BBFGCJEA_00977,ec_contig_11,50,3.97285,,hypothetical protein
BBFGCJEA_01680,ec_contig_16,98,3.96924,catM,HTH-type transcriptional regulator CatM
BBFGCJEA_02183,ec_contig_16,140,3.96024,mukF,Chromosome partition protein MukF
BBFGCJEA_02268,ec_contig_16,118,3.95705,yliI,Aldose sugar dehydrogenase YliI
BBFGCJEA_02675,ec_contig_16,65,3.95541,cyoC,Cytochrome bo(3) ubiquinol oxidase subunit 3
BBFGCJEA_03001,ec_contig_16,286,3.95541,secA,Protein translocase subunit SecA
BBFGCJEA_04048,ec_contig_18,278,3.95437,alaS,Alanine--tRNA ligase
BBFGCJEA_00882,ec_contig_11,301,3.95253,rcsC,Sensor histidine kinase RcsC
BBFGCJEA_02338,ec_contig_16,105,3.94533,pgl,6-phosphogluconolactonase
BBFGCJEA_02368,ec_contig_16,73,3.94224,tolQ,Tol-Pal system protein TolQ
BBFGCJEA_02191,ec_contig_16,184,3.93714,msbA,ATP-dependent lipid A-core flippase
BBFGCJEA_03249,ec_contig_16,53,3.93549,,hypothetical protein
BBFGCJEA_03960,ec_contig_18,235,3.93499,relA,GTP pyrophosphokinase
BBFGCJEA_01242,ec_contig_16,139,3.93195,mepM,Murein DD-endopeptidase MepM
BBFGCJEA_00599,ec_contig_7,155,3.93006,ilvC,Ketol-acid reductoisomerase (NADP(+))
BBFGCJEA_00645,ec_contig_7,76,3.91769,phoU,Phosphate-specific transport system accessory protein PhoU
BBFGCJEA_00537,ec_contig_7,54,3.91649,tatB,Sec-independent protein translocase protein TatB
BBFGCJEA_02057,ec_contig_16,263,3.91511,mdoH,Glucans biosynthesis glucosyltransferase H
BBFGCJEA_02653,ec_contig_16,90,3.91195,tesB,Acyl-CoA thioesterase 2
BBFGCJEA_02150,ec_contig_16,184,3.91032,lon_1,Lon protease
BBFGCJEA_02066,ec_contig_16,68,3.90914,csgD,CsgBAC operon transcriptional regulatory protein
BBFGCJEA_04242,ec_contig_18,78,3.90776,hda,DnaA regulatory inactivator Hda
BBFGCJEA_02072,ec_contig_16,77,3.9047,ycdX,putative phosphatase YcdX
BBFGCJEA_01950,ec_contig_16,87,3.90397,mcrA,Type IV methyl-directed restriction enzyme EcoKMcrA
BBFGCJEA_00812,ec_contig_11,188,3.90225,nuoC,NADH-quinone oxidoreductase subunit C/D
BBFGCJEA_00107,ec_contig_15,161,3.89988,gpmI,2%2C3-bisphosphoglycerate-independent phosphoglycerate mutase
BBFGCJEA_00768,ec_contig_11,113,3.89405,aroC,Chorismate synthase
KHPLLONG_05028,cn_contig_1,8,3.88824,,
IEOEGPMD_03099,pa_contig_19,8,3.88824,,
BBFGCJEA_04145,ec_contig_18,76,3.88558,yfiH,Purine nucleoside phosphorylase YfiH
BBFGCJEA_03809,ec_contig_17,86,3.87303,glpG,Rhomboid protease GlpG
BBFGCJEA_01245,ec_contig_16,90,3.87148,hexR,HTH-type transcriptional regulator HexR
BBFGCJEA_02981,ec_contig_16,82,3.86011,speD,S-adenosylmethionine decarboxylase proenzyme
BBFGCJEA_01938,ec_contig_16,34,3.85583,ymgD,putative protein YmgD
BBFGCJEA_01584,ec_contig_16,78,3.84597,tam,Trans-aconitate 2-methyltransferase
BBFGCJEA_01367,ec_contig_16,232,3.83839,katE,Catalase HPII
BBFGCJEA_02831,ec_contig_16,36,3.83839,yfjZ_1,Antitoxin YfjZ
BBFGCJEA_03303,ec_contig_17,40,3.83839,gcvH,Glycine cleavage system H protein
BBFGCJEA_04174,ec_contig_18,39,3.83083,acpS,Holo-[acyl-carrier-protein] synthase
BBFGCJEA_00540,ec_contig_7,62,3.82889,ubiJ,Ubiquinone biosynthesis accessory factor UbiJ
BBFGCJEA_02684,ec_contig_16,92,3.82559,ispA,Farnesyl diphosphate synthase
BBFGCJEA_01060,ec_contig_11,111,3.82513,rfbB,dTDP-glucose 4%2C6-dehydratase
BBFGCJEA_02395,ec_contig_16,67,3.81648,pxpB,5-oxoprolinase subunit B
BBFGCJEA_02749,ec_contig_16,85,3.81422,frmB,S-formylglutathione hydrolase FrmB
BBFGCJEA_02149,ec_contig_16,46,3.80026,matP,Macrodomain Ter protein
BBFGCJEA_00179,ec_contig_4,28,3.79667,,hypothetical protein
BBFGCJEA_00294,ec_contig_4,70,3.79667,,hypothetical protein
BBFGCJEA_03447,ec_contig_17,63,3.79667,,hypothetical protein
BBFGCJEA_02258,ec_contig_16,171,3.7957,aspT_2,Aspartate/alanine antiporter
BBFGCJEA_00111,ec_contig_15,104,3.79349,tdh,L-threonine 3-dehydrogenase
BBFGCJEA_03879,ec_contig_17,152,3.79233,pitA,Low-affinity inorganic phosphate transporter PitA
BBFGCJEA_03584,ec_contig_17,100,3.79172,kdsD,Arabinose 5-phosphate isomerase KdsD
BBFGCJEA_02973,ec_contig_16,78,3.78611,yadH,Inner membrane transport permease YadH
BBFGCJEA_02952,ec_contig_16,256,3.77934,mrcB,Penicillin-binding protein 1B
BBFGCJEA_02840,ec_contig_16,99,3.77676,,IS5 family transposase IS5
BBFGCJEA_00549,ec_contig_7,103,3.76804,pldB,Lysophospholipase L2
BBFGCJEA_03142,ec_contig_16,103,3.76804,lgoD,L-galactonate-5-dehydrogenase
BBFGCJEA_03262,ec_contig_17,80,3.76596,,hypothetical protein
BBFGCJEA_02115,ec_contig_16,38,3.76223,,IS1 family transposase IS1D
BBFGCJEA_03849,ec_contig_17,150,3.75746,ftsY,Signal recognition particle receptor FtsY
BBFGCJEA_00545,ec_contig_7,227,3.75566,metE,5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
BBFGCJEA_02717,ec_contig_16,46,3.75058,,hypothetical protein
BBFGCJEA_00406,ec_contig_7,12,3.74243,,hypothetical protein
BBFGCJEA_01655,ec_contig_16,45,3.74243,ydcZ,Inner membrane protein YdcZ
BBFGCJEA_02449,ec_contig_16,74,3.73738,gltJ,Glutamate/aspartate import permease protein GltJ
BBFGCJEA_00580,ec_contig_7,135,3.73413,wzyE,putative ECA polymerase
BBFGCJEA_04153,ec_contig_18,265,3.72696,patZ,Peptidyl-lysine N-acetyltransferase PatZ
BBFGCJEA_00380,ec_contig_7,106,3.72486,hemE,Uroporphyrinogen decarboxylase
BBFGCJEA_01780,ec_contig_16,96,3.71918,ycjG,L-Ala-D/L-Glu epimerase
BBFGCJEA_00807,ec_contig_11,121,3.71785,alaA,Glutamate-pyruvate aminotransferase AlaA
BBFGCJEA_01072,ec_contig_11,50,3.71273,,hypothetical protein
BBFGCJEA_01737,ec_contig_16,102,3.70969,,hypothetical protein
BBFGCJEA_01253,ec_contig_16,11,3.70871,,hypothetical protein
BBFGCJEA_00909,ec_contig_11,97,3.70046,,IS5 family transposase IS5
BBFGCJEA_00657,ec_contig_7,74,3.69253,,hypothetical protein
BBFGCJEA_01222,ec_contig_16,171,3.69063,argS,Arginine--tRNA ligase
BBFGCJEA_02114,ec_contig_16,21,3.68972,cspG_2,Cold shock-like protein CspG
BBFGCJEA_02378,ec_contig_16,115,3.68791,sucC,Succinate--CoA ligase [ADP-forming] subunit beta
BBFGCJEA_03212,ec_contig_16,94,3.68751,fecR,Ferric citrate uptake sigma factor regulator FecR
BBFGCJEA_00579,ec_contig_7,73,3.68687,wecG,UDP-N-acetyl-D-mannosaminuronic acid transferase
BBFGCJEA_00492,ec_contig_7,59,3.68005,yihX,Alpha-D-glucose 1-phosphate phosphatase YihX
BBFGCJEA_03988,ec_contig_18,59,3.68005,casE,CRISPR system Cascade subunit CasE
BBFGCJEA_02184,ec_contig_16,77,3.66625,cmoM,tRNA 5-carboxymethoxyuridine methyltransferase
BBFGCJEA_02181,ec_contig_16,437,3.66609,mukB,Chromosome partition protein MukB
BBFGCJEA_00558,ec_contig_7,93,3.65979,corA,Magnesium transport protein CorA
BBFGCJEA_01061,ec_contig_11,88,3.65926,rfbD,dTDP-4-dehydrorhamnose reductase
BBFGCJEA_01244,ec_contig_16,141,3.65684,pykA,Pyruvate kinase II
BBFGCJEA_02680,ec_contig_16,89,3.65215,panE,2-dehydropantoate 2-reductase
BBFGCJEA_01810,ec_contig_16,24,3.65115,,hypothetical protein
BBFGCJEA_04071,ec_contig_18,209,3.64647,nrdE,Ribonucleoside-diphosphate reductase 2 subunit alpha
BBFGCJEA_02045,ec_contig_16,102,3.64592,pyrC,Dihydroorotase
BBFGCJEA_03125,ec_contig_16,66,3.64307,yjjG,Pyrimidine 5'-nucleotidase YjjG
BBFGCJEA_02926,ec_contig_16,73,3.64263,cdsA,Phosphatidate cytidylyltransferase
BBFGCJEA_03229,ec_contig_16,35,3.63847,,hypothetical protein
BBFGCJEA_04308,ec_contig_18,56,3.63847,yfeY,putative protein YfeY
BBFGCJEA_00730,ec_contig_7,58,3.63586,slmA,Nucleoid occlusion factor SlmA
BBFGCJEA_00134,ec_contig_4,131,3.62349,pmbA,Metalloprotease PmbA
BBFGCJEA_02889,ec_contig_16,70,3.62337,bioC_2,Malonyl-[acyl-carrier protein] O-methyltransferase
BBFGCJEA_00409,ec_contig_7,83,3.6203,murI,Glutamate racemase
BBFGCJEA_01133,ec_contig_16,40,3.61587,hiuH,5-hydroxyisourate hydrolase
BBFGCJEA_00884,ec_contig_11,258,3.61222,rcsD,Phosphotransferase RcsD
BBFGCJEA_00741,ec_contig_7,77,3.61111,waaP,Lipopolysaccharide core heptose(I) kinase WaaP
BBFGCJEA_02372,ec_contig_16,110,3.61111,cydB,Cytochrome bd-I ubiquinol oxidase subunit 2
BBFGCJEA_03640,ec_contig_17,94,3.60808,acuI,putative acrylyl-CoA reductase AcuI
BBFGCJEA_03961,ec_contig_18,24,3.60716,mazE,Antitoxin MazE
BBFGCJEA_00865,ec_contig_11,109,3.60676,nrdB,Ribonucleoside-diphosphate reductase 1 subunit beta
BBFGCJEA_00416,ec_contig_7,132,3.59535,argH,Argininosuccinate lyase
BBFGCJEA_02069,ec_contig_16,80,3.58986,csgG,Curli production assembly/transport component CsgG
BBFGCJEA_03634,ec_contig_17,141,3.58968,rng,Ribonuclease G
BBFGCJEA_03304,ec_contig_17,105,3.58863,gcvT,Aminomethyltransferase
BBFGCJEA_03542,ec_contig_17,29,3.58186,,hypothetical protein
BBFGCJEA_03341,ec_contig_17,70,3.57882,rsmE,Ribosomal RNA small subunit methyltransferase E
BBFGCJEA_02677,ec_contig_16,85,3.57022,cyoE,Protoheme IX farnesyltransferase
BBFGCJEA_00511,ec_contig_7,131,3.56811,hemN,Oxygen-independent coproporphyrinogen III oxidase
BBFGCJEA_02250,ec_contig_16,108,3.56422,potG,Putrescine transport ATP-binding protein PotG
BBFGCJEA_02220,ec_contig_16,67,3.55663,aat,Leucyl/phenylalanyl-tRNA--protein transferase
BBFGCJEA_00970,ec_contig_11,110,3.55498,yehY,Glycine betaine uptake system permease protein YehY
BBFGCJEA_02067,ec_contig_16,37,3.55051,csgE,Curli production assembly/transport component CsgE
BBFGCJEA_00693,ec_contig_7,33,3.54885,yidH,Inner membrane protein YidH
BBFGCJEA_03631,ec_contig_17,88,3.54122,aaeR,HTH-type transcriptional activator AaeR
BBFGCJEA_02325,ec_contig_16,86,3.54069,ybhK,Putative gluconeogenesis factor
BBFGCJEA_01652,ec_contig_16,63,3.54013,mcbR,HTH-type transcriptional regulator McbR
BBFGCJEA_02909,ec_contig_16,40,3.53894,arfB,Peptidyl-tRNA hydrolase ArfB
BBFGCJEA_02382,ec_contig_16,167,3.53699,sdhA,Succinate dehydrogenase flavoprotein subunit
BBFGCJEA_01289,ec_contig_16,17,3.53451,,hypothetical protein
BBFGCJEA_03787,ec_contig_17,83,3.53381,hslO,33 kDa chaperonin
BBFGCJEA_02283,ec_contig_16,77,3.53146,ybiV,Sugar phosphatase YbiV
BBFGCJEA_04372,ec_contig_18,58,3.52944,evgA,DNA-binding transcriptional activator EvgA
BBFGCJEA_01005,ec_contig_11,99,3.51852,fbaB,Fructose-bisphosphate aldolase class 1
BBFGCJEA_02091,ec_contig_16,60,3.51402,rutR,HTH-type transcriptional regulator RutR
BBFGCJEA_00967,ec_contig_11,161,3.51125,dld,Quinone-dependent D-lactate dehydrogenase
BBFGCJEA_02555,ec_contig_16,92,3.50972,,IS5 family transposase IS5
BBFGCJEA_00379,ec_contig_7,63,3.50853,nfi,Endonuclease V
BBFGCJEA_00092,ec_contig_15,34,3.5053,yiaW_2,Inner membrane protein YiaW
BBFGCJEA_01385,ec_contig_16,92,3.49902,pheS,Phenylalanine--tRNA ligase alpha subunit
BBFGCJEA_00089,ec_contig_15,65,3.49508,,hypothetical protein
BBFGCJEA_01484,ec_contig_16,54,3.49035,uidR,HTH-type transcriptional regulator UidR
BBFGCJEA_04178,ec_contig_18,47,3.48996,tadA,tRNA-specific adenosine deaminase
BBFGCJEA_04350,ec_contig_18,115,3.4736,mntH,Divalent metal cation transporter MntH
BBFGCJEA_01827,ec_contig_16,71,3.47336,pgpB,Phosphatidylglycerophosphatase B
BBFGCJEA_03605,ec_contig_17,91,3.47157,,IS5 family transposase IS5
BBFGCJEA_00080,ec_contig_15,30,3.46521,yiaW_1,Inner membrane protein YiaW
BBFGCJEA_04219,ec_contig_18,40,3.46521,ndk,Nucleoside diphosphate kinase
BBFGCJEA_01414,ec_contig_16,38,3.46015,menI,1%2C4-dihydroxy-2-naphthoyl-CoA hydrolase
BBFGCJEA_01518,ec_contig_16,69,3.45686,,hypothetical protein
BBFGCJEA_02582,ec_contig_16,128,3.45621,cysS,Cysteine--tRNA ligase
BBFGCJEA_00663,ec_contig_7,152,3.45385,yidC,Membrane protein insertase YidC
BBFGCJEA_02919,ec_contig_16,106,3.45254,lpxB,Lipid-A-disaccharide synthase
BBFGCJEA_02917,ec_contig_16,321,3.44909,dnaE,DNA polymerase III subunit alpha
BBFGCJEA_04204,ec_contig_18,74,3.44452,suhB,Nus factor SuhB
BBFGCJEA_01301,ec_contig_16,85,3.44271,dmlR_1,HTH-type transcriptional regulator DmlR
BBFGCJEA_00709,ec_contig_7,27,3.43692,,hypothetical protein
BBFGCJEA_04036,ec_contig_18,139,3.43365,norR_3,Anaerobic nitric oxide reductase transcription regulator NorR
BBFGCJEA_01186,ec_contig_16,90,3.43342,,IS5 family transposase IS5
BBFGCJEA_00997,ec_contig_11,25,3.42713,rcnR,Transcriptional repressor RcnR
BBFGCJEA_02649,ec_contig_16,142,3.42634,pdeB,putative cyclic di-GMP phosphodiesterase PdeB
BBFGCJEA_03371,ec_contig_17,37,3.41901,glcG,Protein GlcG
BBFGCJEA_02442,ec_contig_16,130,3.41414,miaB,tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
BBFGCJEA_04320,ec_contig_18,67,3.41146,,hypothetical protein
BBFGCJEA_02526,ec_contig_16,102,3.41133,ybdK,Putative glutamate--cysteine ligase 2
KHPLLONG_03309,cn_contig_1,7,3.40221,,
BBFGCJEA_01773,ec_contig_16,89,3.39527,,IS5 family transposase IS5
BBFGCJEA_01259,ec_contig_16,34,3.39313,yobA,Protein YobA
BBFGCJEA_01995,ec_contig_16,87,3.39157,ycfS,putative L%2CD-transpeptidase YcfS
BBFGCJEA_01753,ec_contig_16,25,3.38988,,hypothetical protein
BBFGCJEA_00920,ec_contig_11,144,3.38937,yejF,putative ABC transporter ATP-binding protein YejF
BBFGCJEA_02305,ec_contig_16,87,3.38101,ybiB,putative protein YbiB
BBFGCJEA_03230,ec_contig_16,39,3.37858,opgE_2,Phosphoethanolamine transferase OpgE
BBFGCJEA_02902,ec_contig_16,59,3.3762,metI,D-methionine transport system permease protein MetI
BBFGCJEA_03128,ec_contig_16,93,3.37254,rsmC,Ribosomal RNA small subunit methyltransferase C
BBFGCJEA_02512,ec_contig_16,86,3.3631,fepB,Ferric enterobactin-binding periplasmic protein FepB
BBFGCJEA_01137,ec_contig_16,35,3.35859,ompN_1,Outer membrane porin N
BBFGCJEA_00777,ec_contig_11,102,3.35732,pdxB,Erythronate-4-phosphate dehydrogenase
BBFGCJEA_02333,ec_contig_16,115,3.35186,ybhC,Putative acyl-CoA thioester hydrolase YbhC
BBFGCJEA_02726,ec_contig_16,98,3.34939,,hypothetical protein
BBFGCJEA_00332,ec_contig_7,33,3.34689,dgkA,Diacylglycerol kinase
BBFGCJEA_03886,ec_contig_17,121,3.34689,gor,Glutathione reductase
BBFGCJEA_01445,ec_contig_16,52,3.34375,sodB,Superoxide dismutase [Fe]
BBFGCJEA_01992,ec_contig_16,107,3.337,lolC,Lipoprotein-releasing system transmembrane protein LolC
BBFGCJEA_01291,ec_contig_16,31,3.33377,ridA_2,2-iminobutanoate/2-iminopropanoate deaminase
BBFGCJEA_02394,ec_contig_16,83,3.32928,pxpC,5-oxoprolinase subunit C
BBFGCJEA_02003,ec_contig_16,57,3.32272,lpoB,Penicillin-binding protein activator LpoB
BBFGCJEA_02522,ec_contig_16,66,3.3199,entD,Enterobactin synthase component D
BBFGCJEA_03377,ec_contig_17,87,3.31897,,IS5 family transposase IS5
BBFGCJEA_00419,ec_contig_7,102,3.31361,argE_1,Acetylornithine deacetylase
BBFGCJEA_03537,ec_contig_17,51,3.31361,dolP,Outer membrane lipoprotein DolP
BBFGCJEA_03038,ec_contig_16,208,3.30963,polB,DNA polymerase II
BBFGCJEA_02499,ec_contig_16,66,3.30656,dsbG,Thiol:disulfide interchange protein DsbG
BBFGCJEA_02527,ec_contig_16,22,3.30656,,hypothetical protein
BBFGCJEA_00035,ec_contig_15,142,3.30488,dppA,Dipeptide-binding protein
BBFGCJEA_00481,ec_contig_7,213,3.30077,fdoG_2,Formate dehydrogenase-O major subunit
BBFGCJEA_03406,ec_contig_17,73,3.29948,dkgA,Methylglyoxal reductase DkgA
BBFGCJEA_01335,ec_contig_16,92,3.29792,selD,Selenide%2C water dikinase
BBFGCJEA_00543,ec_contig_7,67,3.29059,udp,Uridine phosphorylase
BBFGCJEA_01009,ec_contig_11,25,3.28283,gatB_1,PTS system galactitol-specific EIIB component
BBFGCJEA_00188,ec_contig_4,214,3.2796,rnr,Ribonuclease R
BBFGCJEA_00187,ec_contig_4,64,3.27207,rlmB,23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
BBFGCJEA_03761,ec_contig_17,64,3.27207,frlR,putative fructoselysine utilization operon transcriptional repressor
BBFGCJEA_03209,ec_contig_16,86,3.26088,deoR_2,Deoxyribonucleoside regulator
BBFGCJEA_03614,ec_contig_17,69,3.26045,nanR,HTH-type transcriptional repressor NanR
BBFGCJEA_03177,ec_contig_16,63,3.24756,pdhR_2,Pyruvate dehydrogenase complex repressor
BBFGCJEA_01262,ec_contig_16,57,3.24685,pphA,Serine/threonine-protein phosphatase 1
BBFGCJEA_03014,ec_contig_16,129,3.24444,murE,UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2%2C6-diaminopimelate ligase
BBFGCJEA_00333,ec_contig_7,210,3.2422,plsB,Glycerol-3-phosphate acyltransferase
BBFGCJEA_02214,ec_contig_16,53,3.24099,lolA,Outer-membrane lipoprotein carrier protein
BBFGCJEA_04129,ec_contig_18,75,3.23739,ypjD,Inner membrane protein YpjD
BBFGCJEA_01095,ec_contig_16,41,3.23712,sbmC,DNA gyrase inhibitor
BBFGCJEA_02471,ec_contig_16,111,3.23528,dacA,D-alanyl-D-alanine carboxypeptidase DacA
BBFGCJEA_00656,ec_contig_7,49,3.2342,chrR,Quinone reductase
BBFGCJEA_04100,ec_contig_18,147,3.2285,,hypothetical protein
BBFGCJEA_01079,ec_contig_16,67,3.22706,hisF,Imidazole glycerol phosphate synthase subunit HisF
BBFGCJEA_00772,ec_contig_11,24,3.21929,,hypothetical protein
BBFGCJEA_03383,ec_contig_17,160,3.21929,gss,Bifunctional glutathionylspermidine synthetase/amidase
BBFGCJEA_02038,ec_contig_16,132,3.21615,murJ,Lipid II flippase MurJ
BBFGCJEA_04389,ec_contig_18,26,3.21132,tfaE_4,Prophage tail fiber assembly protein TfaE
BBFGCJEA_03295,ec_contig_17,35,3.21042,ygfX,Inner membrane protein YgfX
BBFGCJEA_03039,ec_contig_16,249,3.20559,rapA,RNA polymerase-associated protein RapA
BBFGCJEA_03233,ec_contig_16,102,3.2051,intA_1,Prophage integrase IntA
BBFGCJEA_04351,ec_contig_18,28,3.20453,,hypothetical protein
BBFGCJEA_04309,ec_contig_18,77,3.20185,yfeX,Dye-decolorizing peroxidase YfeX
BBFGCJEA_00131,ec_contig_4,183,3.2018,nrdD,Anaerobic ribonucleoside-triphosphate reductase
BBFGCJEA_00405,ec_contig_7,88,3.20052,murB,UDP-N-acetylenolpyruvoylglucosamine reductase
